Row,fixed_angles_constant,interp,qibpi,random,three_regular,tqa
2b3d06458950409e96d7d16e9a3f7735,71,1010,25,100000,323,31
2eb3e14d23e24badb4b85979729a1713,58,437,15,81,14,42
43b17ead35c642a3b58e6c06e7f1c834,100000,729,16,100000,26,34
5b5e67a30efd43dbbc5de332555fabe2,100000,396,100000,100000,100000,33
decbcbda806d453ba73b3affb6bf0f0c,96,844,26,100000,38,75
965e2b9dee7344ecaa5f12d35ae0838b,100000,1244,100000,100000,100000,43
5b5f6a819f60479685e86d0f90c7f45f,227,627,9,94,21,33
ea29649826a34fcc987134c1ffc8ff00,52,1057,14,100000,17,40
2ca4ac1cf7974477b63e307737265ebc,100000,3330,445,100000,474,100000
e651928f0d2b477eaa48917c8b6ed184,178,1036,13,355,13,94
102b99bc857e4eddac45a81fd1708310,409,100000,21,100000,20,38
b177cc8eaf8e41768e565fd98b9112c0,84,895,15,100000,16,41
774b804a924b494cb3e4c020202c946f,100000,1536,82,100000,92,322
0843208eba05445d81f1c7ee0f2a7c42,76,705,17,100000,17,58
879a880528684e77b44e32112573f18b,68,994,49,57,15,47
222f9c363d634fe29840a11ded70552a,74,548,12,161,83,70
72d3dafba0dd41fbb420d730c5ef39f0,192,1881,21,100000,100000,47
0179f809be5945039a79cf3709af5086,220,887,16,100000,16,58
b2dea183c8754a46931364fcbd33ae43,294,1255,49,116,40,58
4b11b335ca704107959160571657f8f7,67,590,17,297,12,45
e68dcab3488640bb8e87954c4254e0ba,100000,892,78,147,15,32
6cbe4364780741ca9c4ac9f0edd30c72,306,976,17,100000,48,136
bec68fdaa3c449e7ab75dcf026770f99,243,532,20,100000,100000,83
2bc423ce45124ce09709bf2b9d8c30d3,100000,609,20,100000,31,30
c10123ab7cc645e8b5f953e995617032,60,498,20,100000,24,36
e77bbf30c2434f9f9948dcfa4f283093,100000,737,46,100000,59,39
84c5d1da6fa9453681f9aac3344a15ed,100000,100000,17,100000,100000,74
a13dc99a24d249608fff340a2347b8f1,162,602,15,100000,15,128
707a9e84eae44a5ebdeb6eb71d9f56fc,100000,1089,25,100000,25,68
df1b6060f8d84beb913143b1d22327e1,144,402,23,100000,29,33
7f45aab27a6c4a23992204480ef6fc5b,88,452,15,97,15,42
961134784be4415dab13d7a95d950766,38,184,15,100000,15,49
b86354a38c394ac1a0bf19e0a8f16cd6,100000,862,17,226,18,45
a63767e06db344c98d26bc56673efae3,100000,981,16,67,25,68
ec935dc904b34192a24e5ed98a9d38cd,100000,1245,153,243,53,221
99f61181e174447fa839c5eac69bef31,103,401,18,40,25,30
9b1ec3b001184e9985c7066e892cce92,84,281,21,31,67,28
a431f8a127794f8387048fed21b0b618,145,858,24,131,15,77
ba44f5484f8242798cf5132f045af5e2,85,1158,14,100000,14,84
63f37f24cec94a4a9774010d7ecb186b,190,1075,15,100000,100000,62
0fc4cda217d540e6b916e4346e2626cd,100000,2133,397,440,381,402
6cb30835aa984778bc2dc34a097a4e8f,215,739,12,100000,16,75
f1fdf680b99e4394a114ce829e645772,89,1424,19,100000,29,36
919ef3bdd40443dc9d82e0c55f59cb55,100000,1167,31,100000,100000,56
0234faf22c0e495d9b7ed6244f0668a8,443,1125,165,490,116,209
4e22cc80307f4c25963ab325218284e2,100000,100000,21,100000,32,42
fc5beb6752404ede90a0269e0306907a,187,933,22,100000,17,133
8e831dc474664079804873cc4e6558c7,134,1092,44,100000,11,50
82efb51490bc4ec6819ebe7985b681c9,100000,1198,21,100000,21,144
a7ba0ec0cc604ee7ab529fcf4265f333,52,853,15,100000,23,31
ac51f35b3abc47e098e72d5a1ac07f5f,208,1060,16,374,16,45
25e7e3ded9f64fbf8576f8494dd97375,125,727,12,133,11,49
a29dc70f63d242018700baa0703b002a,153,824,13,100000,16,40
226a17e5625748afb3beb6297bf747e7,333,1120,100000,100000,100000,31
c7c523fbb11a4a76b5d0a4703ad609af,100,741,15,100000,23,28
c90e0833afa248409454f1ad98cbf53f,161,826,13,100000,13,53
0f819f91b63249c39ef28b2efd09f056,161,841,143,348,10,103
a300a28991074c698f05ebd3a3942912,86,683,10,351,100000,34
23e15e1369a44fc9a0c81a04b8bfd32b,100000,667,18,100000,100000,38
9f4bf9dc61b94b23a86caa59f6cc6043,167,930,100000,100000,100000,159
79a7ba090c4349818029d5aea4d2ece6,397,2876,313,100000,31,287
50f65b61bbcf4026be72f097c25919e6,100000,100000,25,100000,47,46
0a2033d899d1411bae4e9a966ac122ec,40,739,15,52,15,39
46a97daa7129438c9a22db0a6c843d50,18,145,30,69,59,21
fcbfb6e5636e414c85a4038050a4cd6d,195,345,17,58,14,43
809186f49db34bafa615b7ff718bea1a,22,824,15,125,28,20
df082f51057446a1836a9a610628c229,36,928,15,51,22,27
cab676ef673944fdb7ac8001326fdcb9,100000,100000,38,183,45,56
e56c61e77eac46fba054623e39246109,115,505,14,174,10,63
f81fa8b3c3a64db8924afb6c69209085,76,800,100000,100000,67,36
4087b1a905a841998abd5e9d5fb616bc,100000,1022,20,100000,103,160
18207cd67ea245d5af0bf0319764cd26,174,890,12,189,69,46
f615c3d216284e659c0e9a81d366b573,35,545,25,126,427,27
462cb714ed6643f59bad56b937b6bd60,100000,1168,34,100000,34,70
0ca12ebc13834d0693941f823ae593a0,156,817,26,100000,114,77
1db4da82ec144261bdcbc6c2fc4d4558,100000,615,17,100000,42,42
911334759ec54e04bb8aef8004526cd2,94,1486,16,100000,100000,57
73e0ff23d67e4a2696c9b15c320db32d,180,855,100000,100000,13,42
117f50fd7bc24978a3cf0f58bffe0003,129,851,15,100000,21,68
e30433a00e08452b9d0793a1b02b1fa4,81,424,16,100000,19,38
245ab57d401743df84a77be69c77a41b,100000,513,100000,100000,32,37
77463101efb34bf3a43bf6e53c7c5cd4,165,100000,24,100000,42,60
14c3688b77934168abf545ab4660aace,134,1184,12,100000,12,68
2d6aa94daab540da814a71bc22bbd2ab,100000,788,19,100000,35,64
98ab4559007044d3a7f2919178d40891,116,500,19,100000,28,32
525b92f1ccbe434498e13448c1751b41,100000,652,15,100000,15,49
9fa402dd5e494c6bb68a2489aa7da5b7,100000,469,17,100000,154,44
03d2155a367a4c529b37a6de615ac271,73,520,20,209,22,23
4014244792ca487f9879b9ef7eaaba63,100000,3034,154,100000,154,269
2cd2f033fe6a46f39694c13995dfd373,49,753,22,100000,37,46
bfbe931127b947a49e949011097d08fc,85,911,13,100000,22,32
129a0d4c0a0545a3a59cda4290265577,67,618,18,100000,15,43
71091135715c4f9ca42d4148ae04e33c,48,411,11,100000,16,34
88799deec1bd433aa9bad81dbaab0b60,101,594,15,115,27,53
29bcce746c034b3e9bc9444413dba066,70,727,22,149,35,35
02cad375f92648b685bad5fb20e3bf47,64,1141,95,100000,95,86
5780a2da7dec44ca820081c13e847b42,56,326,15,94,15,71
00ff447fccb24614acd3bcfaa4d9aaf0,219,1207,66,100000,21,41
a23da36dbab8427180bf45eaba801bd3,41,199,14,49,26,24
081db14d8f0945308913446b49f7d4b3,237,1206,100000,100000,21,39
8a37fb32709a48a88288e8b662e49a3c,149,604,32,100000,89,71
a359ef81db124c96a9a0b41d201e23a0,23,344,23,279,69,29
c7260ab7829a4d24808ef282e64a783d,42,100000,26,100000,58,30
36503ee840a84d0883f27064b3b3ee09,39,286,10,79,53,33
d94f5b205cdd4c61ac471cd13596f6e6,270,946,187,362,106,100000
e40b7781b40b4500bbeef8721e1de623,119,1298,13,100000,15,49
39bfefe8106a4be2b97d82f6e2722c3e,244,1104,22,100000,15,66
0e7401e26cd64ba4a44531ddad42403a,100000,100000,19,100000,27,37
032463ce34c24dbaaf5cc4bd0ab1c0e3,75,752,18,100000,18,49
f817ef4e811f4693a572c8271712a552,95,1010,15,209,16,41
3e391edc6734468f8ec1cae9cd488d65,141,486,19,564,38,44
3c8103430d3c4b55801d1266672ab1e8,100000,1410,21,100000,17,64
4c76a5be363d4fcea619c57b5d346314,33,290,23,100000,39,29
6bae0018af6b458aafb3db223bdb696c,100000,1174,29,100000,40,44
98a80d911bc547dfb1877315e0a9646e,142,845,42,100000,100000,41
038b8de0cefe405895240d59e1cf67da,100000,819,18,100000,40,44
b52e203f1655453a8797f524ef9d0565,111,1133,16,100000,17,56
5710da2749b74f3a95f58bb3c0ceff0f,134,572,23,100000,24,47
352950ab3e094a3cadf09bb0dc6ead35,111,622,33,204,100000,38
b336ce3644d34d64a9e13e3f080d61ed,144,607,15,100000,15,80
62125f84591341a9847d4a44861d9f58,47,356,78,100000,24,34
604f916fc94648cbb5fa489b82fc45d7,100000,1223,39,100000,23,57
156172c70d4449a99dfeb81010db25e7,67,604,14,127,13,53
c9d6d2d7aebb44b68cda743c5a71e45c,100000,993,137,100000,43,57
529ae61cb0d044a1bea0b9741a326540,32,111,27,39,43,28
687d190a581b4173b0f9dc30c27aa56e,115,772,27,338,22,99
49806888940f4bfb913679eba41e2e02,100000,847,21,100000,30,38
fbcb99d2ff3643bb80e24617482c63fa,133,852,25,100000,100000,25
e02e97b69cf4482c86ff732d17238248,75,381,36,190,15,42
8bb5416a35a84045b8734fba43bba550,100000,667,18,100000,16,67
7892034fb95543f9b31783ad27bb3bd6,100000,998,13,131,19,38
e2b8edce8e1e47bc8ef75e6cf8aa65a7,100000,756,23,100000,16,43
5717c8d791ca412cb21b88ccd086d5e2,100000,720,17,100000,17,41
b8b0e04b42144287a72f1516a717b657,21,262,27,48,69,33
72c1d4bc7fe04775a9ee16c957a07ae4,100000,1215,17,100000,112,57
65b1cafcec154df786ea4a4fe2b5ac8f,134,998,100000,212,100000,49
473c26abbddc4f30acbc2c655830f2a5,64,369,11,80,100000,28
d955922578da43a6a87b39d37fc91711,100000,795,20,100000,100000,42
11800d8fd5ba4c82ba03c6dd0fc9d20d,103,1432,18,67,18,46
e1236f7f607645ff8b290d44554928c0,192,1828,15,471,16,67
dccc0d7319534fa99898556b0c6c7c6f,100000,823,20,228,100000,57
5f395b4eedc34ae69e1808688cde9ce1,259,1341,100000,100000,100000,91
446a40a06e6946e490022f46b50f200a,141,510,9,100000,19,31
40830b4845af41ca85a16d434e13cebc,100000,568,10,100000,100000,32
77f7c32f87184369935738302f56395c,41,415,19,66,19,31
f6b14ce10b8342e2998673deffde24de,138,1095,63,100000,11,84
940a6c5eea29465db59e91a45ebb471f,100000,2323,21,100000,21,94
141dcbfc77164afc8e77c597a0b7ecb1,204,332,10,86,17,37
1c1356df551342679a49dfd364c50959,132,441,29,236,13,64
42052e9bc2aa441183ded91f8b525a0a,100000,349,14,91,18,35
4ee43d6e9e694608a8769468ce44e979,122,724,16,100000,168,54
5ba71771669f4e668e3ef327b384d897,356,1389,100000,100000,22,103
d64706ab6e0b4513970c7dac06c8ac12,312,1433,21,100000,100000,30
6d34972bcd7447afa0812599b3ab1109,100000,893,174,100000,19,39
8d9650f284af42188fff101534d59b97,100000,600,31,100000,100000,32
080f591a3ff14755a97e5e4b56c89a7f,57,349,18,100000,26,32
7283204342654df09aeddee3bf22cb3d,36,604,19,191,23,29
8020629a386841248ad88d81d57bc1cf,92,719,13,89,13,87
6e51a347430b42958c7ed5422d03d472,118,766,15,100000,19,28
03407cf8d9cf488cb3c2622ffd783b7d,100000,705,16,100000,100000,41
ccdf9e09ad884f8da74c7b070e8022e2,100000,730,16,100000,19,37
d86264bf558f4e7e8b64413637ee72c5,100000,869,23,100000,100000,46
0d0b8bcb35254eb4bfae1d9591239e3b,100000,1326,36,100000,100000,155
16b6fbdcb2684788a85ac93739774a35,100000,762,18,100000,224,48
13e5f538bb0645268a9c27215fda5d2a,121,597,44,55,44,153
4a67e9036fd14da099e3e7817356cdb5,64,923,40,100000,13,64
58c2e32aeded463380cb88e0cd6938e2,151,1078,35,100000,25,111
0b16a436cbbe4520b95ab7fc430535b4,217,780,15,100000,38,44
8cb8ca5a78784fb1867569d3c4092be3,61,481,15,100000,19,41
677459631d474186a3bdf3d5fc78ea75,100000,578,16,100000,23,31
df6bb41c1b9c4bfab63d61241382348c,100000,851,15,100000,15,170
81dc32bfc288454c8161ba7c5c77f1df,100000,100000,33,100000,29,110
1628ab11232345589202640ce0854522,119,789,161,100000,16,95
630559f4b2884fddb4fa1d7984e9856a,20,314,26,169,100000,23
df1ad772df694411b91f7968e2274757,129,707,15,129,9,51
1ba2452813ae4817b2ada793837618f0,100000,570,20,171,16,49
b7458fa5aefe4098902d5de30a122857,100000,219,34,85,100000,24
5b78d02bec0f4f9f90112dcf9fac869d,100000,559,100000,100000,100000,76
9ba165ab132c4a76b2f05c5ed07330cd,105,462,12,413,12,60
ffbbb205bd7e4747881824af0090da4e,185,1166,13,100000,23,46
36decda4265a4c2cbc89d8b06ff1eec7,100000,779,47,100000,47,72
1a097eee0f0647b19c248c92a3b78782,115,1299,12,100000,12,83
1fe4fde92553431881209fefdb8bb7da,393,1384,259,243,115,282
f73fd97e7bc84ac695f4cc1cd930cdaf,247,1097,114,331,21,221
15dbc00e85f443f68202c140fe1e7898,57,603,15,100000,13,41
086ed0b9613844cbafc7d4ac9b50d389,36,338,71,79,16,30
8bd83b5a2edd4e888005f95e2220251f,100000,578,17,100000,24,100000
7ec7c166ea434770975bd2cadbb91289,146,771,13,100000,18,36
fbb6edcbfb994f5ea19174606416c38c,62,423,9,100000,19,28
328d245931d14c31a88ad6a4246daff9,46,705,15,110,23,30
34a80771e7cd4cdb9c95ffa077ce4dd1,100000,100000,18,100000,100000,49
f1233710182049e19fbf471ba68b626c,608,742,20,100000,100000,50
06df0ffedad740da836051d727ed6950,273,1683,100000,100000,100000,97
3e0a0d041d1f4cd3805382d601ed5cfe,134,828,39,100000,16,54
a2220fb652ee4ecfb7a6a3aa507f4e0b,100000,619,25,100000,100000,32
acb28fd8def8437fbb2102032f7612b4,100000,100000,32,100000,32,108
7be5bd6e7e7f4876aa740b308836ce61,100000,1172,100000,250,16,71
a2bd41c38205467198f8cd018d9ed5e9,46,387,95,419,15,40
5eca98f0c14a4bc38b254ca4721c3710,100000,1103,13,100000,199,69
e75ebd552d744232bfd092351d5a50dc,100000,573,22,100000,33,38
23a7226dec32471e9182dc69e468d549,179,951,94,301,29,125
0cbb0344603b4c78b76deeff76b76271,141,1174,78,541,78,281
85c3046eb63f4ff2a80a68a9c2cc8c69,220,816,14,100000,118,70
08884422adc44aa59e042fa83b1bf8da,295,1577,19,100000,100000,33
cbc21d2caba249f0855f586657fe8afa,314,2360,109,100000,138,100000
72a0962ef81c41b08b796854435dfe4d,204,847,22,100000,22,98
e6b8704245f94ba1a07512f4fa96f6a1,100000,395,15,100000,15,52
1c463bf1734f40b2bb0a03da57ee995d,100000,1050,15,160,15,83
7886eaa7d2f242d98914971eec47872b,100000,302,24,100000,46,36
03dead89a3e743729e263efd0b9716da,100000,540,22,100000,100000,68
a0a8f557a1c34f518336231522d4a84c,37,260,22,47,71,21
dc038827c19f40c2b307ae724301b8d6,100000,737,59,100000,18,93
2af89d690d1c49e49bcb823dd3976150,100000,523,20,100000,20,84
44764fee22dc4ff9a200dc6a2b925aee,111,803,92,100000,132,53
ce8760c40b0d4e0aa1318c7b3dc48623,83,627,41,100000,16,32
5c0a02ed7abd45fe8580a47c94f25ad1,191,625,24,100000,102,30
0d03998b5d63466a8eeb0f121a508cff,387,1775,52,100000,52,168
dac36532dc784b93b029a4c2cdda4d23,136,822,19,441,12,55
0482e0d876994d63b7311e0b3e19bd16,100000,608,21,100000,46,55
15b2d21510df4e82bc383b3175fa2165,82,569,15,189,15,76
0a07098444514752978973e6c16ba274,156,674,40,100000,14,58
27dbb0068d0c4c91b09d6863d6680026,100000,771,20,100000,16,61
b863470d8a444ba492324bf6fefd0c4d,327,2174,70,241,55,159
96eed1437398403aa2be88af7f151e6f,100000,607,14,136,14,58
15f963ff29c04e52a541fae69855910a,232,631,20,138,20,110
f56029dbf29c47a588c0baf2667fc1fc,133,100000,25,100000,23,42
c1f9e49b230d4aa2b5bd99a78e80d1d4,300,935,21,100000,21,134
a607f653423046deafd26e7c03ccf83d,42,1099,16,100000,21,25
2b24acf16bf24ff0baff717547fee6c6,85,1154,13,304,18,32
8ee9f0670cc14fb9ab7534564f5e6769,153,965,24,100000,71,38
c76358978c164d719230a72156585fc4,159,902,16,100000,111,46
5ca3085c550944ccba1b9fbdb069ccbb,71,425,21,124,100000,39
7f4b70ab63be45d2a2f197045f30fd2d,97,1001,19,100000,21,34
e4e4cd3fadd2419695e5854b64aee57f,65,331,24,203,127,25
7bb5f32313ac4ecd89273bfd8cb2ec3a,76,661,16,293,100000,36
2f4decc899b145d4aa0ccb5237ca4566,100000,633,19,100000,34,117
30b18c69dc5f485b9bc25da2afaf021e,29,100000,66,100000,100000,21
a5ef24de1715427694c3861792ef7f09,177,1571,100000,100000,37,164
f223f248fd4a4c1ba813f149ca0249c7,173,1113,17,58,17,45
a61593ef9e0142968ccbb5a1ea2b50bb,267,1244,29,93,15,80
8d94b994712b4d459b13e124f93b430f,100000,731,162,100000,21,77
953246f88e3b457f883ea739a5e13364,52,966,13,100000,16,30
7cb2c2071f8941b69a51d6c7a3795924,22,161,100000,50,100000,23
cf2400b52f5442cab0e5936adf30bb1a,100000,595,29,100000,29,72
bb384f6188d2425c88284c07e1c54219,36,210,27,197,100000,25
ef52dfbb35b24fa59bd73222bdaba4d4,271,1190,255,484,283,159
b06e91e4046a4fcdb65e84d2e41a1cc9,100000,1185,21,100000,49,34
370c6ede4cb64a54b904172f66e4d7c8,100000,582,31,100000,100000,42
4a2c33fb03664958a1ef6dd63065c66d,79,100000,14,100000,23,29
d7df2447f92341e2852d09f78a06767e,100000,759,22,100000,40,55
2d29c2a640334bf88f992b6fdee024ff,320,1216,44,100000,41,125
fa3731085aae4876aac4188419c3bb56,85,1017,17,100000,23,44
c3338e6a37244544a8b918efd4bfea70,127,619,13,100000,14,58
42b9fcd554b24b01a3eb7a265d829c7b,51,722,13,100000,21,27
9e639bb9f08e45b78728f4a983f7cecf,100000,452,17,100000,23,30
8fc13aea4eaa4737ac013d4791c2d149,133,655,16,100000,16,38
fb10d56f7aad4382b06da6b6342afc6e,100000,530,32,100000,100000,64
6656403a14e44b318a93fdf837a1ff91,100000,405,14,100000,15,39
bb6fb8b1ae9c49548d5b491d1e755e40,100000,1454,34,100000,17,45
a77b6e9f61ec4b17899a212456e9fddd,100000,946,22,100000,38,38
e2a147f44d104fe8b4d59619a39843b4,80,945,18,100000,18,36
047293a1562049ec880752cea82325c0,102,1127,14,130,20,74
d638f1beb2134b9a813e97e05d47d142,284,985,28,100000,65,100000
517aee0a39b241f595cadce21eb926f0,125,657,19,124,164,49
4c7f84dc37ff404692cfe7b147c598bc,236,650,23,100000,39,31
2903eeb4308547c98ced53621b61c52f,100000,957,19,100000,100000,55
652bc1214c9543d99772e47a0d8ac044,100000,1041,29,100000,156,36
bc0d1d2b8d6b48549867d77326ab63e7,108,1241,49,111,87,128
572805895dfe495da6e5042cd123933c,100000,944,19,100000,85,40
9d0fdbbb1127413e8394021c9dcb7902,50,349,21,76,37,30
3ce8089d56fb43c6a0502919006f6832,43,707,17,147,18,25
9b8db6f5d76446b8b8f7991e4635fead,100000,928,17,100000,17,46
b48759bad23546969b4826ce45bc1caa,100000,1127,28,100000,258,84
7fa415699f4844899e09bec53316e965,21,183,30,100000,100000,16
6383f9bf396543b9a6bc310ab2498077,100000,1868,74,100000,60,302
8c73ac46b37242b38035d742f57fe3b4,129,849,121,100000,100000,176
b4bddcbd50e34f98912028ee40fabc5b,106,390,14,264,14,57
cf10c4f0a70848858309699a6ac6fa3f,159,373,40,100000,100000,41
57e78a6f5099449e93f4e6f850645c88,117,880,19,100000,100000,35
25cd807a980d41558179b67c0fe92d4b,100000,588,41,100000,100000,34
1af1e236b8124d2d85e435dd339298e0,100000,669,16,100000,26,49
fbcc09cac55f4aef8a5292bf94a45afc,243,918,24,357,49,38
8bdd5577b7af401eab05523d99fc1380,123,1419,45,100000,38,149
7d546244734a4d64b91091b4a1203eaf,20,156,29,46,38,16
24e810cce2e54aacbc2ee37a4cba42db,34,1440,19,188,19,33
a0f6ee1ec52b4228a8b5cca214242f3d,68,553,18,100000,21,45
473b9b66bc61441cb6c922490d834ba8,221,1539,32,238,32,316
f57731f17d4e4ded8cbb469b9757676f,123,1019,15,100000,22,48
85dca1ec7f504c3fa0354839897f5d14,100000,1057,13,100000,17,40
e81ceb7feb3945318bac4ca0d4397686,74,1344,31,172,11,36
3de90f222643481caab7ebf836f548e0,100000,873,17,100000,58,320
225acdb3f55043658f920029b7297aff,34,336,23,35,69,24
7572f7ae816e4487b014c915e1713604,168,590,16,81,166,39
2ece5a96bf8f4e8581eb435d1a03b78b,38,374,28,35,113,26
67ebdf091a4b4ced953954dc81d2e0b3,138,2022,20,264,95,75
5c7677adc6ae469dbdb6a2e0a7662eca,59,431,126,100000,23,38
78988e2f42484978b041a68bc06c1f2c,100000,100000,100000,100000,100000,69
70bcad53160c47d3ab99d7779151a5a1,104,1211,17,100000,20,66
8e19a53e19a64b9c8e233d4a6c16437b,110,1023,32,100000,100000,58
fde18152e7824683b0ab75cd25bd2f58,100000,800,15,100000,15,75
628a8088ceab44a0869cf346eb66f01c,341,849,18,100000,29,48
f9a36bc90d24444b91c4f9e2fc41b7fe,140,394,34,100000,17,39
77aa5d714a28410795747f580ef183bd,100000,100000,19,101,43,106
1d518210124c40c5adfb963ce38b3634,53,539,15,66,16,33
21311861a7e84507b285c8c6a7630824,255,1915,15,100000,16,63
392f145289b447799cb2d6d296b026b5,198,1205,21,351,14,119
2e70f4e06c2c46c8a2d097489ffc8d18,48,767,16,129,16,32
d56691d6512c472eb604581a2c93e468,142,1194,49,292,31,106
ffaa8fe575ba4a778836a34841f17dbc,108,1676,20,100000,155,68
f55f13f6fe21480a83f51ee29da46bbf,36,289,9,100000,249,30
377360a177a945d7ae3d885cb738b1a7,100000,949,23,100000,238,74
6d9f3487d689449b89ab38cebb37808d,24,324,29,201,62,29
aa4041e8d36b48748113e6737f62bacd,100000,1317,21,100000,20,70
c01b04db8ebd42f6aa4c60ee561a63ec,59,385,16,142,26,44
f53b0ffd776f46419be342a6ed0fda49,100000,679,20,100000,40,35
b17c07efa4ac4a67b7ccc4d870ec2936,178,965,13,59,13,44
3b752a38c3b64c559a3022553c0f094a,77,357,19,100000,22,33
7e3e75abe9e24808aca405890bd1abac,100000,1430,100000,100000,100000,90
8d846290aa064b98ae79a840ac980de1,100000,2194,78,100000,78,490
c8368dbcb2434469893c514031afaf11,27,152,10,71,21,23
2344dc440b9c4ebca5576089cb2a922b,100000,715,32,100000,100000,37
19da0edf5c96496589cb5a2de4ab4304,58,446,21,36,82,32
e3853d93e39b41c1b3f70c6eba781612,36,305,103,100000,100000,19
f4251192ee7e4fdfa14f1c43118cdbe8,94,935,99,356,99,60
4d4ca434b26640138f6ee73c73822e6f,100000,1026,11,298,100000,33
f4521c242fec4f3f85532076cd5ed480,100000,358,16,281,22,46
5dde9c7fca05448b9f8504c65a0b0bdd,159,630,24,100000,156,72
d4212a1dfacd4420ab3926521aff120d,121,684,40,100000,20,90
ddf1dbd2181e4e4baccd8110e561629b,137,660,19,140,19,38
5cb15f455ee14d69bfcea866afb63ecf,91,1186,15,320,15,79
f588eaf02eab4434a1f49000f36274c3,98,1089,18,100000,13,34
60ea985bed0648189d343d21ff17fec0,66,380,13,100000,14,45
9e35d6767e5449c09b8295cd8436f487,176,340,16,105,21,30
e715313b37d349bbb958c3b1cf0d70b3,120,1730,19,100000,26,35
9d81b5abb48f44228365540cd5093c37,60,1577,26,415,100000,32
ebf8da753d8348b7bf74e8d593e12cc6,100000,1119,25,100000,21,59
0fe1037310854effa2b0f36d01b429c9,100000,881,42,100000,18,55
9a1f0ea250cb4b9cbfd341c27e87bf26,100000,100000,21,100000,100000,49
2856d1d0439a470598076b6a4d1cca19,164,1011,16,210,20,40
6e974643563049b18c541112fdc99f8a,156,100000,16,145,35,58
7f9cf079ba784e52a6bc5cd12a888527,128,1352,16,100000,16,86
006635959c08419b9c8c85fed404b960,30,447,28,38,107,28
f7c8cdafd3db41fdb3c7ad14975911fb,448,1832,100000,305,269,100000
7ec4d2556c26427b9d25c6154cd6adf0,158,323,15,452,16,82
93b53158eda44a1ab4b108c8b69a8e06,132,587,20,201,120,55
0cdc1edd44004058890e7c6cfeb0c929,100000,2481,289,361,289,100000
b474e943abfb4369adc7e0f0b90be754,218,671,97,204,97,125
c12718516e094a37b30c0fda17105d59,195,438,24,81,33,43
b6d81e87d7e34670a94f9f9650aba8dc,100000,1210,20,100000,32,44
bbb43e92e2b34c60baffc2e91dc56512,232,833,14,100000,14,53
17ad32fe9c434520859c506cf3625525,100000,1043,19,100000,32,65
9ff580a6d64a4998ba7150ce7bf6a583,397,1050,100000,100000,44,136
eb0a110f1ffb4ff08bd2b3785b170cd3,70,1089,62,100000,20,47
2d1ba8001c7f4b97a0ac9cedda864429,100000,769,38,100000,100000,76
c7aacab0245b433ca3c4e4783ef7c7b7,100000,622,16,100000,16,118
afd1606373aa442f9bce5eb38b65345e,39,315,14,100000,20,30
9e3ecec391534daa9960206418be4d8c,280,1422,170,100000,59,261
97d38b62d1f04bff8f89b97cc1069695,71,167,31,90,41,32
64677305f3a545aaa76ef7d88fb2d4d9,39,316,20,100000,30,30
ce724cf53f7240df933084bd5b8e741a,145,542,19,136,25,39
fcae42024c17490fa709ff51ea84717e,100000,877,12,186,12,72
429e23f91e084c6da82eb04ce00fcfa6,100000,758,18,100000,24,35
acc1087c5e84411bae48586856103eaf,161,1076,13,100000,12,71
6c651cd600a24314b18a1f786d5e2b2a,100000,1383,144,100000,14,65
965942fcd9dd491ab363f1c0d5016b42,100000,1262,58,100000,58,67
000833b09fab40a4832f1ee5b5795503,100000,808,50,100000,35,64
35aa2c394f244a91ab79ea046bafca9f,100000,492,13,105,83,55
b96c13dd4539431b8e7f16c141842262,100000,1307,100000,100000,26,33
228d8eaad0594b049fc885fdb02c2457,100000,1329,18,100000,28,67
e17a938a3c5a4294915bc1abf4f231b7,44,501,19,43,24,27
8504d23dd81e43fcb13235a45d07c54b,91,1178,13,259,13,62
ee7322dc3dfa45dd9e0ff5f759cbb6a0,106,909,16,100000,16,62
1b18838d23ed4564986d9fc5d66127aa,58,625,32,100000,101,44
d2f21dde0c8d46a2aaa341a49bc27f87,38,435,25,100000,85,37
3d4861990d324ae3913c5475eebc4117,190,752,13,100000,17,62
f9b26b04100040c9a6745fbf5040e703,100000,1316,45,100000,24,59
4d61690a9aea43c0b7f6be150fa8e211,344,1146,107,39,38,27
06c61112027842ad96bd65fb9451ae89,176,1265,19,100000,19,84
695543925d34473a87d7002c48b0715b,303,1617,132,308,84,181
f27b7570f49d4b74bde4f8f654a054c2,67,827,16,100000,31,31
89f943de9a384d739867d5f773bcc5f1,186,545,15,100000,14,49
149b5aada74c42758fff64e326472ab6,90,338,13,104,12,33
405c38f3b0e4460582f9e35141c93c88,128,1192,38,100000,14,114
5ac8e6d8d3fc4733b8eb6121c6748a1e,79,582,12,69,12,65
d3e4155097e544ecb34d09f8bb3d4411,103,629,100,141,81,66
e949c0993f4645f389e5183d4f49cf63,67,540,47,157,20,57
4168a12af3834a768ed1ab3081fd2863,197,656,10,100000,133,47
d72e5fdb326c447187f058c05e785a6d,100000,836,16,100000,194,58
2b2f6d2709804cd1a088535a49595808,100000,776,26,100000,26,49
3eac7c65bdaa4bc79a09ebf3715a3a32,100000,1136,17,155,18,57
22d221b7c95c4c61a526cabd6e9beae2,377,1198,36,100000,28,168
689dd5d1fc4d4280ae844f256c6ea7e9,100000,1290,17,100000,100000,100000
0cd8eb17353d480fb2fc71301a4fbb82,152,700,100000,262,15,140
21baf22bfc2942e0978ef1eb1b92535e,100000,1140,16,100000,19,42
d330df669b3c475d8c042c911696961d,105,779,34,184,28,110
